state,municipality,district,subdistrict,id
BA,Santana,Porto Novo,,29282081000
BA,Santanópolis,Santanópolis,,29283070500
BA,Santanópolis,Boa Espera,,29283071000
BA,Santa Rita de Cássia,Santa Rita de Cássia,,29284060500
BA,Santa Rita de Cássia,Malhada Grande,,29284061500
BA,Santa Teresinha,Santa Teresinha,,29285050500
BA,Santo Amaro,Santo Amaro,,29286040500
BA,Santo Amaro,Acupe,,29286041000
BA,Santo Amaro,Campinhos,,29286041500
BA,Santo Antônio de Jesus,Santo Antônio de Jesus,,29287030500
BA,Santo Estêvão,Santo Estêvão,,29288020500
BA,São Desidério,São Desidério,,29289010500
BA,São Desidério,Sítio Grande,,29289011000
BA,São Domingos,São Domingos,,29289500500
BA,São Domingos,Santo Antônio,,29289502500
BA,São Félix,São Félix,,29290080500
BA,São Félix,Outeiro Redondo,,29290081000
BA,São Félix do Coribe,São Félix do Coribe,,29290570500
BA,São Felipe,São Felipe,,29291070500
BA,São Felipe,Caraípe,,29291071000
BA,São Francisco do Conde,São Francisco do Conde,,29292060500
BA,São Francisco do Conde,Mataripe,,29292061000
BA,São Francisco do Conde,Monte Recôncavo,,29292061500
BA,São Gabriel,São Gabriel,,29292550500
BA,São Gabriel,Gameleira do Jacaré,,29292551500
BA,São Gonçalo dos Campos,São Gonçalo dos Campos,,29293050500
BA,São Gonçalo dos Campos,Afligidos,,29293051000
BA,São Gonçalo dos Campos,Sergi,,29293051500
BA,São José da Vitória,São José da Vitória,,29293540500
BA,São José do Jacuípe,São José do Jacuípe,,29293700500
BA,São José do Jacuípe,Itatiaia do Alto Bonito,,29293701500
BA,São Miguel das Matas,São Miguel das Matas,,29294040500
BA,São Sebastião do Passé,São Sebastião do Passé,,29295030500
BA,São Sebastião do Passé,Maracangalha,,29295031000
BA,São Sebastião do Passé,Jacuípe,,29295031500
BA,São Sebastião do Passé,Lamarão do Passé,,29295032000
BA,Sapeaçu,Sapeaçu,,29296020500
BA,Sapeaçu,Baixa do Palmeira,,29296021000
BA,Sátiro Dias,Sátiro Dias,,29297010500
BA,Saubara,Saubara,,29297500500
BA,Saubara,Bom Jesus dos Pobres,,29297501000
BA,Saubara,Cabuçu,,29297501500
BA,Saúde,Saúde,,29298000500
BA,Seabra,Seabra,,29299090500
BA,Seabra,Baraúnas,,29299091000
BA,Seabra,Várzea do Caldas,,29299091500
BA,Sebastião Laranjeiras,Sebastião Laranjeiras,,29300060500
BA,Sebastião Laranjeiras,Mandiroba,,29300061000
BA,Senhor do Bonfim,Senhor do Bonfim,,29301050500
BA,Senhor do Bonfim,Carrapichel,,29301051500
BA,Senhor do Bonfim,Igara,,29301052000
BA,Senhor do Bonfim,Tijuaçu,,29301052500
BA,Serra do Ramalho,Serra do Ramalho,,29301540500
BA,Sento Sé,Sento Sé,,29302040500
BA,Sento Sé,Amaniú,,29302041000
BA,Sento Sé,Américo Alves,,29302041500
BA,Sento Sé,Piçarrão,,29302042000
BA,Sento Sé,Cajuí,,29302042500
BA,Sento Sé,Minas do Mimoso,,29302043000
BA,Sento Sé,Piri,,29302043500
BA,Serra Dourada,Serra Dourada,,29303030500
BA,Serra Preta,Serra Preta,,29304020500
BA,Serrinha,Serrinha,,29305010500
BA,Serrolândia,Serrolândia,,29306000500
BA,Simões Filho,Simões Filho,,29307090500
BA,Sítio do Mato,Sítio do Mato,,29307580500
BA,Sítio do Mato,Gameleira da Lapa,,29307581000
BA,Sítio do Quinto,Sítio do Quinto,,29307660500
BA,Sobradinho,Sobradinho,,29307740500
BA,Souto Soares,Souto Soares,,29308080500
BA,Souto Soares,Cisterna,,29308081000
BA,Souto Soares,Segrêdo,,29308082500
BA,Tabocas do Brejo Velho,Tabocas do Brejo Velho,,29309070500
BA,Tabocas do Brejo Velho,Mariquita,,29309071000
BA,Tanhaçu,Tanhaçu,,29310040500
BA,Tanhaçu,Sussuarana,,29310041000
BA,Tanque Novo,Tanque Novo,,29310530500
BA,Tanquinho,Tanquinho,,29311030500
BA,Taperoá,Taperoá,,29312020500
BA,Taperoá,Camurugi,,29312021000
BA,Tapiramutá,Tapiramutá,,29313010500
BA,Tapiramutá,Volta Grande,,29313011000
BA,Teixeira de Freitas,Teixeira de Freitas,,29313500500
BA,Teixeira de Freitas,Cachoeira do Mato,,29313501000
BA,Teodoro Sampaio,Teodoro Sampaio,,29314000500
BA,Teodoro Sampaio,Buracica,,29314001000
BA,Teodoro Sampaio,Lustosa,,29314001500
BA,Teofilândia,Teofilândia,,29315090500
BA,Teolândia,Teolândia,,29316080500
BA,Terra Nova,Terra Nova,,29317070500
BA,Terra Nova,Jacu,,29317071000
BA,Terra Nova,Rio Fundo,,29317071500
BA,Tremedal,Tremedal,,29318060500
BA,Tremedal,Lagoa Preta,,29318061500
BA,Tucano,Tucano,,29319050500
BA,Uauá,Uauá,,29320020500
BA,Uauá,Caldeirão,,29320021000
BA,Uauá,Serra da Canabrava,,29320021500
BA,Ubaíra,Ubaíra,,29321010500
BA,Ubaíra,Baixinha,,29321011000
BA,Ubaíra,Engenheiro Franca,,29321011500
BA,Ubaitaba,Ubaitaba,,29322000500
BA,Ubaitaba,Faisqueira,,29322001000
BA,Ubaitaba,Piraúna,,29322002500
BA,Ubatã,Ubatã,,29323090500
BA,Uibaí,Uibaí,,29324080500
BA,Uibaí,Hidrolândia,,29324081000
BA,Umburanas,Umburanas,,29324570500
BA,Umburanas,Delfino,,29324571000
BA,Una,Una,,29325070500
BA,Una,Colônia,,29325072000
BA,Una,Comandatuba,,29325072500
BA,Una,Pedras de Una,,29325073500
BA,Una,Vila Brasil,,29325074000
BA,Urandi,Urandi,,29326060500
BA,Uruçuca,Uruçuca,,29327050500
BA,Uruçuca,Serra Grande,,29327052500
BA,Utinga,Utinga,,29328040500
BA,Utinga,Riachão do Utinga,,29328041000
BA,Valença,Valença,,29329030500
BA,Valença,Guaibim,,29329030800
BA,Valença,Guerém,,29329031000
BA,Valença,Maricoabo,,29329031500
BA,Valença,Serra Grande,,29329032000
BA,Valente,Valente,,29330000500
BA,Várzea da Roça,Várzea da Roça,,29330590500
BA,Várzea do Poço,Várzea do Poço,,29331090500
BA,Várzea Nova,Várzea Nova,,29331580500
BA,Varzedo,Varzedo,,29331740500
BA,Varzedo,Taboleiro do Castro,,29331742500
BA,Vera Cruz,Vera Cruz,,29332080500
BA,Vera Cruz,Cacha Pregos,,29332081000
BA,Vera Cruz,Jiribatuba,,29332081500
BA,Vera Cruz,Mar Grande,,29332082000
BA,Vereda,Vereda,,29332570500
BA,Vitória da Conquista,Vitória da Conquista,,29333070500
BA,Vitória da Conquista,Bate-Pé,,29333070600
BA,Vitória da Conquista,Cabeceira da Jiboia,,29333070700
BA,Vitória da Conquista,Cercadinho,,29333070800
BA,Vitória da Conquista,Dantilândia,,29333070900
BA,Vitória da Conquista,Iguá,,29333071000
BA,Vitória da Conquista,Inhobim,,29333071500
BA,Vitória da Conquista,José Gonçalves,,29333072000
BA,Vitória da Conquista,Pradoso,,29333073000
BA,Vitória da Conquista,São João da Vitória,,29333073300
BA,Vitória da Conquista,São Sebastião,,29333073500
BA,Vitória da Conquista,Veredinha,,29333074000
BA,Wagner,Wagner,,29334060500
BA,Wanderley,Wanderley,,29334550500
BA,Wenceslau Guimarães,Wenceslau Guimarães,,29335050500
BA,Xique-Xique,Xique-Xique,,29336040500
BA,Xique-Xique,Copixaba,,29336041000
BA,Xique-Xique,Iguira,,29336041500
MG,Abadia dos Dourados,Abadia dos Dourados,,31001040500
MG,Abaeté,Abaeté,,31002030500
MG,Abre Campo,Abre Campo,,31003020500
MG,Abre Campo,Granada,,31003021000
MG,Acaiaca,Acaiaca,,31004010500
MG,Açucena,Açucena,,31005000500
MG,Açucena,Aramirim,,31005001000
MG,Açucena,Felicina,,31005001500
MG,Açucena,Gama,,31005002000
MG,Açucena,Naque-Nanuque,,31005002800
MG,Água Boa,Água Boa,,31006090500
MG,Água Boa,Palmeira de Resplendor,,31006091500
MG,Água Comprida,Água Comprida,,31007080500
MG,Aguanil,Aguanil,,31008070500
MG,Águas Formosas,Águas Formosas,,31009060500
MG,Águas Formosas,Água Quente,,31009060700
MG,Águas Vermelhas,Águas Vermelhas,,31010030500
MG,Águas Vermelhas,Itamarati,,31010032000
MG,Águas Vermelhas,Machado Mineiro,,31010033000
MG,Aimorés,Aimorés,,31011020500
MG,Aimorés,Alto do Capim,,31011021000
MG,Aimorés,Conceição do Capim,,31011021500
MG,Aimorés,Expedicionário Alício,,31011022000
MG,Aimorés,Mundo Novo de Minas,,31011022500
MG,Aimorés,Penha do Capim,,31011023000
MG,Aimorés,Santo Antônio do Rio Doce,,31011023300
MG,Aimorés,São Sebastião da Vala,,31011023500
MG,Aimorés,Tabaúna,,31011024000
MG,Aiuruoca,Aiuruoca,,31012010500
MG,Alagoa,Alagoa,,31013000500
MG,Albertina,Albertina,,31014090500
MG,Além Paraíba,Além Paraíba,,31015080500
MG,Além Paraíba,Angustura,,31015081000
MG,Alfenas,Alfenas,,31016070500
MG,Alfenas,Barranco Alto,,31016071000
MG,Alfredo Vasconcelos,Alfredo Vasconcelos,,31016310500
MG,Alfredo Vasconcelos,São José de Pouso Alegre,,31016312500
MG,Almenara,Almenara,,31017060500
MG,Almenara,Pedra Grande,,31017062000
MG,Alpercata,Alpercata,,31018050500
MG,Alpinópolis,Alpinópolis,,31019040500
MG,Alterosa,Alterosa,,31020010500
MG,Alterosa,Divino Espírito Santo,,31020011000
MG,Alto Caparaó,Alto Caparaó,,31020500500
MG,Alto Rio Doce,Alto Rio Doce,,31021000500
MG,Alto Rio Doce,Abreus,,31021001000
MG,Alto Rio Doce,Missionário,,31021001500
MG,Alto Rio Doce,Vitorinos,,31021002000
MG,Alvarenga,Alvarenga,,31022090500
MG,Alvinópolis,Alvinópolis,,31023080500
MG,Alvinópolis,Barretos de Alvinópolis,,31023080700
MG,Alvinópolis,Fonseca,,31023081000
MG,Alvinópolis,Major Ezequiel,,31023081500
MG,Alvorada de Minas,Alvorada de Minas,,31024070500
MG,Alvorada de Minas,Itapanhoacanga,,31024071000
MG,Amparo do Serra,Amparo do Serra,,31025060500
MG,Amparo do Serra,Padre Felisberto,,31025061000
MG,Andradas,Andradas,,31026050500
MG,Andradas,Gramínea,,31026051000
MG,Andradas,Campestrinho,,31026051500
MG,Cachoeira de Pajeú,Cachoeira de Pajeú,,31027040500
MG,Cachoeira de Pajeú,Águas Altas,,31027041000
MG,Andrelândia,Andrelândia,,31028030500
MG,Angelândia,Angelândia,,31028520500
MG,Antônio Carlos,Antônio Carlos,,31029020500
MG,Antônio Carlos,Curral Novo de Minas,,31029020600
MG,Antônio Carlos,Dr. Sá Fortes,,31029020700
MG,Antônio Carlos,São Sebastião de Campolide,,31029021500
MG,Antônio Dias,Antônio Dias,,31030090500
MG,Antônio Dias,Hematita,,31030091000
MG,Antônio Prado de Minas,Antônio Prado de Minas,,31031080500
MG,Araçaí,Araçaí,,31032070500
MG,Aracitaba,Aracitaba,,31033060500
MG,Araçuaí,Araçuaí,,31034050500
MG,Araçuaí,Engenheiro Schnoor,,31034051000
MG,Araçuaí,Itira,,31034051500
MG,Araguari,Araguari,,31035040500
MG,Araguari,Amanhece,,31035041000
MG,Araguari,Florestina,,31035041500
MG,Araguari,Piracaíba,,31035042000
MG,Arantina,Arantina,,31036030500
MG,Araponga,Araponga,,31037020500
MG,Araponga,Estêvão de Araújo,,31037021000
MG,Araporã,Araporã,,31037510500
MG,Arapuá,Arapuá,,31038010500
MG,Araújos,Araújos,,31039000500
MG,Araxá,Araxá,,31040070500
MG,Araxá,Itaipu de Araxá,,31040071500
MG,Arceburgo,Arceburgo,,31041060500
MG,Arcos,Arcos,,31042050500
MG,Areado,Areado,,31043040500
MG,Argirita,Argirita,,31044030500
MG,Aricanduva,Aricanduva,,31044520500
MG,Arinos,Arinos,,31045020500
MG,Arinos,Pic Sagarana,,31045021500
MG,Arinos,Vila Bom Jesus,,31045022000
MG,Astolfo Dutra,Astolfo Dutra,,31046010500
MG,Astolfo Dutra,Santana do Campestre,,31046011000
MG,Astolfo Dutra,Sobral Pinto,,31046011500
MG,Ataléia,Ataléia,,31047000500
MG,Ataléia,Fidelândia,,31047001000
MG,Ataléia,Novo Horizonte,,31047001500
MG,Augusto de Lima,Augusto de Lima,,31048090500
MG,Baependi,Baependi,,31049080500
MG,Baldim,Baldim,,31050040500
MG,Baldim,Amanda,,31050041000
MG,Baldim,São Vicente,,31050041500
MG,Bambuí,Bambuí,,31051030500
MG,Bandeira,Bandeira,,31052020500
MG,Bandeira do Sul,Bandeira do Sul,,31053010500
MG,Barão de Cocais,Barão de Cocais,,31054000500
MG,Barão de Cocais,Cocais,,31054001000
MG,Barão de Monte Alto,Barão de Monte Alto,,31055090500
MG,Barão de Monte Alto,Cachoeira Alegre,,31055091000
MG,Barão de Monte Alto,Silveira Carvalho,,31055091500
MG,Barbacena,Barbacena,,31056080500
MG,Barbacena,Colônia Rodrigo Silva,,31056080700
MG,Barbacena,Correia de Almeida,,31056081000
MG,Barbacena,Costas da Mantiqueira,,31056081200
MG,Barbacena,Faria,,31056081400
MG,Barbacena,Padre Brito,,31056081500
MG,Barbacena,Galego,,31056081600
MG,Barbacena,Mantiqueira do Palmital,,31056081900
MG,Barbacena,Senhora das Dores,,31056082000
MG,Barbacena,Pinheiro Grosso,,31056082300
MG,Barbacena,Ponte do Cosme,,31056082500
MG,Barbacena,Ponto Chique do Martelo,,31056082700
MG,Barbacena,São Sebastião dos Torres,,31056083000
MG,Barra Longa,Barra Longa,Primeiro Subdistrito,31057070506
MG,Barra Longa,Barra Longa,Segundo Subdistrito,31057070507
MG,Barra Longa,Bonfim da Barra,,31057071500
MG,Barroso,Barroso,,31059050500
MG,Bela Vista de Minas,Bela Vista de Minas,,31060020500
MG,Belmiro Braga,Belmiro Braga,,31061010500
MG,Belmiro Braga,Porto das Flores,,31061011000
MG,Belmiro Braga,Três Ilhas,,31061011500
MG,Belo Horizonte,Belo Horizonte,Centro-Sul,31062000562
MG,Belo Horizonte,Belo Horizonte,Leste,31062000563
MG,Belo Horizonte,Belo Horizonte,Nordeste,31062000564
MG,Belo Horizonte,Belo Horizonte,Noroeste,31062000565
MG,Belo Horizonte,Belo Horizonte,Oeste,31062000567
MG,Belo Horizonte,Belo Horizonte,Pampulha,31062000568
MG,Belo Horizonte,Belo Horizonte,Venda Nova,31062000569
MG,Belo Horizonte,Barreiro,Barreiro,31062002561
MG,Belo Horizonte,Barreiro,Oeste,31062002567
MG,Belo Horizonte,Venda Nova,Nordeste,31062006064
MG,Belo Horizonte,Venda Nova,Norte,31062006066
MG,Belo Horizonte,Venda Nova,Pampulha,31062006068
MG,Belo Horizonte,Venda Nova,Venda Nova,31062006069
MG,Belo Oriente,Belo Oriente,,31063090500
MG,Belo Oriente,Bom Jesus do Bagre,,31063090600
MG,Belo Oriente,Perpétuo Socorro,,31063091000
MG,Belo Oriente,São Sebastião de Braúnas,,31063092000
MG,Belo Vale,Belo Vale,,31064080500
MG,Belo Vale,Santana do Paraopeba,,31064081000
MG,Berilo,Berilo,,31065070500
MG,Berilo,Lelivéldia,,31065072000
MG,Bertópolis,Bertópolis,,31066060500
MG,Bertópolis,Umburaninha,,31066062000
MG,Berizal,Berizal,,31066550500
MG,Betim,Betim,Ar. Centro,31067050501
MG,Betim,Betim,Ar. Norte,31067050502
MG,Betim,Betim,Ar. Jardim das Alterosas,31067050503
MG,Betim,Betim,Ar. Santa Cruz,31067050504
MG,Betim,Betim,Ar. Imbiruçu,31067050505
MG,Betim,Betim,Ar. Jardim Terezópolis,31067050506
MG,Betim,Betim,Ar. Citrolândia,31067050507
MG,Betim,Betim,Ar. Vianópolis,31067050508
MG,Bias Fortes,Bias Fortes,,31068040500
MG,Bicas,Bicas,,31069030500
MG,Biquinhas,Biquinhas,,31070000500
MG,Boa Esperança,Boa Esperança,,31071090500
MG,Bocaina de Minas,Bocaina de Minas,,31072080500
MG,Bocaina de Minas,Mirantão,,31072081000
MG,Bocaiúva,Bocaiúva,,31073070500
MG,Bocaiúva,Alto Belo,,31073072000
MG,Bocaiúva,Terra Branca,,31073072500
MG,Bom Despacho,Bom Despacho,,31074060500
MG,Bom Despacho,Engenho do Ribeiro,,31074061000
MG,Bom Jardim de Minas,Bom Jardim de Minas,,31075050500
MG,Bom Jardim de Minas,Tabuão,,31075051000
MG,Bom Jesus da Penha,Bom Jesus da Penha,,31076040500
MG,Bom Jesus do Amparo,Bom Jesus do Amparo,,31077030500
MG,Bom Jesus do Galho,Bom Jesus do Galho,,31078020500
MG,Bom Jesus do Galho,Passa Dez,,31078021000
MG,Bom Jesus do Galho,Quartel do Sacramento,,31078021500
MG,Bom Jesus do Galho,Revés do Belém,,31078022000
MG,Bom Repouso,Bom Repouso,,31079010500
MG,Bom Sucesso,Bom Sucesso,,31080080500
MG,Bom Sucesso,Macaia,,31080081000
MG,Bonfim,Bonfim,,31081070500
MG,Bonfim,Santo Antônio da Vargem Alegre,,31081071000
MG,Bonfinópolis de Minas,Bonfinópolis de Minas,,31082060500
MG,Bonito de Minas,Bonito de Minas,,31082550500
MG,Borda da Mata,Borda da Mata,,31083050500
MG,Borda da Mata,Cervo,,31083051000
MG,Borda da Mata,Sertãozinho,,31083051500
MG,Botelhos,Botelhos,,31084040500
MG,Botelhos,Palmeiral,,31084041000
MG,Botelhos,São Gonçalo de Botelhos,,31084041500
MG,Botumirim,Botumirim,,31085030500
MG,Botumirim,Adão Colares,,31085031000
MG,Botumirim,Santa Cruz de Botumirim,,31085031500
MG,Brasilândia de Minas,Brasilândia de Minas,,31085520500
MG,Brasília de Minas,Brasília de Minas,,31086020500
MG,Brasília de Minas,Angicos de Minas,,31086021000
MG,Brasília de Minas,Fernão Dias,,31086022000
MG,Brasília de Minas,Retiro de Santo Antônio,,31086023500
MG,Brasília de Minas,Vargem Grande do Bom Jesus,,31086024000
MG,Brasília de Minas,Vila de Fátima,,31086024500
MG,Brás Pires,Brás Pires,,31087010500
MG,Braúnas,Braúnas,,31088000500
MG,Brasópolis,Brasópolis,,31089090500
MG,Brasópolis,Dias,,31089091000
MG,Brasópolis,Luminosa,,31089091500
MG,Brumadinho,Brumadinho,,31090060500
MG,Brumadinho,Aranha,,31090061000
MG,Brumadinho,Conceição de Itaguá,,31090061500
MG,Brumadinho,Piedade do Paraopeba,,31090062000
MG,Brumadinho,São José do Paraopeba,,31090062500
MG,Bueno Brandão,Bueno Brandão,,31091050500
MG,Buenópolis,Buenópolis,,31092040500
MG,Buenópolis,Curimataí,,31092041000
MG,Bugre,Bugre,,31092530500
MG,Buritis,Buritis,,31093030500
MG,Buritis,Serra Bonita,,31093031000
MG,Buritis,São Pedro do Passa Três,,31093032000
MG,Buritizeiro,Buritizeiro,,31094020500
MG,Buritizeiro,Cachoeira do Manteiga,,31094021000
MG,Buritizeiro,Paredão de Minas,,31094021500
MG,Buritizeiro,Sambaíba de Minas,,31094022000
MG,Cabeceira Grande,Cabeceira Grande,,31094510500
MG,Cabeceira Grande,Palmital de Minas,,31094512000
MG,Cabo Verde,Cabo Verde,,31095010500
MG,Cabo Verde,Serra dos Lemes,,31095011000
MG,Cabo Verde,São Bartolomeu de Minas,,31095011500
MG,Cachoeira da Prata,Cachoeira da Prata,,31096000500
MG,Cachoeira de Minas,Cachoeira de Minas,,31097090500
MG,Cachoeira de Minas,Itaim,,31097091000
MG,Cachoeira Dourada,Cachoeira Dourada,,31098080500
MG,Caetanópolis,Caetanópolis,,31099070500
MG,Caeté,Caeté,,31100040500
MG,Caeté,Antônio dos Santos,,31100041000
MG,Caeté,Morro Vermelho,,31100041500
MG,Caeté,Penedia,,31100042000
MG,Caeté,Roças Novas,,31100042500
MG,Caiana,Caiana,,31101030500
MG,Cajuri,Cajuri,,31102020500
MG,Cajuri,Paraguai,,31102021000
MG,Caldas,Caldas,,31103010500
MG,Caldas,Laranjeiras de Caldas,,31103010700
MG,Caldas,Santana de Caldas,,31103011000
MG,Caldas,São Pedro de Caldas,,31103011500
MG,Camacho,Camacho,,31104000500
MG,Camanducaia,Camanducaia,,31105090500
MG,Camanducaia,Monte Verde,,31105091000
MG,Camanducaia,São Mateus de Minas,,31105091500
MG,Cambuí,Cambuí,,31106080500
MG,Cambuquira,Cambuquira,,31107070500
MG,Campanário,Campanário,,31108060500
MG,Campanha,Campanha,,31109050500
MG,Campestre,Campestre,,31110020500
MG,Campina Verde,Campina Verde,,31111010500
MG,Campina Verde,Honorópolis,,31111011000
MG,Campo Azul,Campo Azul,,31111500500
MG,Campo Belo,Campo Belo,,31112000500
MG,Campo Belo,Porto dos Mendes,,31112001000
MG,Campo do Meio,Campo do Meio,,31113090500
MG,Campo Florido,Campo Florido,,31114080500
MG,Campos Altos,Campos Altos,,31115070500
MG,Campos Altos,São Jerônimo dos Poções,,31115071000
MG,Campos Gerais,Campos Gerais,,31116060500
MG,Campos Gerais,Córrego do Ouro,,31116061000
MG,Canaã,Canaã,,31117050500
MG,Canápolis,Canápolis,,31118040500
MG,Cana Verde,Cana Verde,,31119030500
MG,Candeias,Candeias,,31120000500
MG,Cantagalo,Cantagalo,,31120590500
MG,Caparaó,Caparaó,,31121090500
MG,Capela Nova,Capela Nova,,31122080500
MG,Capelinha,Capelinha,,31123070500
MG,Capetinga,Capetinga,,31124060500
MG,Capetinga,Goianases,,31124061000
MG,Capim Branco,Capim Branco,,31125050500
MG,Capinópolis,Capinópolis,,31126040500
MG,Capitão Andrade,Capitão Andrade,,31126530500
MG,Capitão Enéas,Capitão Enéas,,31127030500
MG,Capitão Enéas,Caçarema,,31127031000
MG,Capitão Enéas,Santana da Serra,,31127032000
MG,Capitólio,Capitólio,,31128020500
MG,Caputira,Caputira,,31129010500
MG,Caraí,Caraí,,31130080500
MG,Caraí,Marambainha,,31130081000
MG,Caraí,Maranhão,,31130081200
MG,Caraí,Ponto do Marambaia,,31130081500
MG,Caranaíba,Caranaíba,,31131070500
MG,Carandaí,Carandaí,,31132060500
MG,Carandaí,Hermilo Alves,,31132061000
MG,Carandaí,Pedra do Sino,,31132061500
MG,Carangola,Carangola,,31133050500
MG,Carangola,Alvorada,,31133051000
MG,Carangola,Lacerdinha,,31133052000
MG,Carangola,Ponte Alta de Minas,,31133052500
MG,Caratinga,Caratinga,,31134040500
MG,Caratinga,Cordeiro de Minas,,31134040700
MG,Caratinga,Dom Lara,,31134041000
MG,Caratinga,Dom Modesto,,31134041300
MG,Caratinga,Patrocínio de Caratinga,,31134042400
MG,Caratinga,Santa Efigênia de Caratinga,,31134042600
MG,Caratinga,Santa Luzia de Caratinga,,31134042700
MG,Caratinga,Santo Antônio do Manhuaçu,,31134043500
MG,Caratinga,São Cândido,,31134044000
MG,Caratinga,São João do Jacutinga,,31134044500
MG,Caratinga,Sapucaia,,31134045000
MG,Carbonita,Carbonita,,31135030500
MG,Careaçu,Careaçu,,31136020500
MG,Carlos Chagas,Carlos Chagas,,31137010500
MG,Carlos Chagas,Epaminondas Otoni,,31137011000
MG,Carlos Chagas,Presidente Pena,,31137011500
MG,Carmésia,Carmésia,,31138000500
MG,Carmo da Cachoeira,Carmo da Cachoeira,,31139090500
MG,Carmo da Cachoeira,Palmital do Cervo,,31139092000
MG,Carmo da Mata,Carmo da Mata,,31140060500
MG,Carmo de Minas,Carmo de Minas,,31141050500
MG,Carmo do Cajuru,Carmo do Cajuru,,31142040500
MG,Carmo do Cajuru,Bom Jesus de Angicos,,31142040800
MG,Carmo do Cajuru,Santo Antônio da Serra,,31142040900
MG,Carmo do Cajuru,São José dos Salgados,,31142041000
MG,Carmo do Paranaíba,Carmo do Paranaíba,,31143030500
MG,Carmo do Paranaíba,Quintinos,,31143031000
MG,Carmo do Rio Claro,Carmo do Rio Claro,,31144020500
MG,Carmo do Rio Claro,Itaci,,31144021000
MG,Carmópolis de Minas,Carmópolis de Minas,,31145010500
MG,Carneirinho,Carneirinho,,31145500500
MG,Carneirinho,Estrela da Barra,,31145501000
MG,Carneirinho,Fátima do Pontal,,31145501700
MG,Carneirinho,São Sebastião do Pontal,,31145502000
MG,Carrancas,Carrancas,,31146000500
MG,Carvalhópolis,Carvalhópolis,,31147090500
MG,Carvalhos,Carvalhos,,31148080500
MG,Carvalhos,Franceses,,31148081000
MG,Casa Grande,Casa Grande,,31149070500
MG,Cascalho Rico,Cascalho Rico,,31150030500
MG,Cássia,Cássia,,31151020500
MG,Conceição da Barra de Minas,Conceição da Barra de Minas,,31152010500
MG,Cataguases,Cataguases,,31153000500
MG,Cataguases,Aracati de Minas,,31153000700
MG,Cataguases,Cataguarino,,31153001000
MG,Cataguases,Glória de Cataguases,,31153001200
MG,Cataguases,Sereno,,31153001500
MG,Cataguases,Vista Alegre,,31153002000
MG,Catas Altas,Catas Altas,,31153590500
MG,Catas Altas da Noruega,Catas Altas da Noruega,,31154090500
MG,Catuji,Catuji,,31154580500
