UF,Município,Nome Município,Distrito,Nome Distrito,Subdistrito,Nome Subdistrito,Arquivo
RJ,3300902,Cambuci,10,Funil,00,,33009021000
RJ,3300902,Cambuci,15,Monte Verde,00,,33009021500
RJ,3300902,Cambuci,20,São João do Paraíso,00,,33009022000
RJ,3300902,Cambuci,30,Três Irmãos,00,,33009023000
RJ,3300936,Carapebus,05,Carapebus,01,Primeira Região Administrativa (Centro),33009360501
RJ,3300936,Carapebus,05,Carapebus,02,Segunda Região Administrativa (Ubás),33009360502
RJ,3300936,Carapebus,05,Carapebus,03,Terceira Região Administrativa (Rodagem),33009360503
RJ,3300936,Carapebus,05,Carapebus,04,Quarta Região Administrativa (Praia de Carapebus),33009360504
RJ,3300951,Comendador Levy Gasparian,05,Comendador Levy Gasparian,00,,33009510500
RJ,3300951,Comendador Levy Gasparian,10,Afonso Arinos,00,,33009511000
RJ,3301009,Campos dos Goytacazes,05,Campos dos Goytacazes,06,Primeiro Subdistrito,33010090506
RJ,3301009,Campos dos Goytacazes,05,Campos dos Goytacazes,07,Segundo Subdistrito,33010090507
RJ,3301009,Campos dos Goytacazes,05,Campos dos Goytacazes,08,Terceiro Subdistrito,33010090508
RJ,3301009,Campos dos Goytacazes,05,Campos dos Goytacazes,09,Quarto Subdistrito,33010090509
RJ,3301009,Campos dos Goytacazes,15,Dores de Macabu,00,,33010091500
RJ,3301009,Campos dos Goytacazes,20,Ibitioca,00,,33010092000
RJ,3301009,Campos dos Goytacazes,30,Morangaba,00,,33010093000
RJ,3301009,Campos dos Goytacazes,35,Morro do Coco,00,,33010093500
RJ,3301009,Campos dos Goytacazes,40,Mussurepe,00,,33010094000
RJ,3301009,Campos dos Goytacazes,45,Santa Maria,00,,33010094500
RJ,3301009,Campos dos Goytacazes,50,Santo Amaro de Campos,00,,33010095000
RJ,3301009,Campos dos Goytacazes,55,Santo Eduardo,00,,33010095500
RJ,3301009,Campos dos Goytacazes,65,São Sebastião de Campos,00,,33010096500
RJ,3301009,Campos dos Goytacazes,70,Serrinha,00,,33010097000
RJ,3301009,Campos dos Goytacazes,75,Tocos,00,,33010097500
RJ,3301009,Campos dos Goytacazes,80,Travessão,00,,33010098000
RJ,3301009,Campos dos Goytacazes,85,Vila Nova de Campos,00,,33010098500
RJ,3301108,Cantagalo,05,Cantagalo,00,,33011080500
RJ,3301108,Cantagalo,10,Boa Sorte,00,,33011081000
RJ,3301108,Cantagalo,15,Euclidelândia,00,,33011081500
RJ,3301108,Cantagalo,20,Santa Rita da Floresta,00,,33011082000
RJ,3301108,Cantagalo,25,São Sebastião do Paraíba,00,,33011082500
RJ,3301157,Cardoso Moreira,05,Cardoso Moreira,00,,33011570500
RJ,3301157,Cardoso Moreira,10,São Joaquim,00,,33011571000
RJ,3301207,Carmo,05,Carmo,00,,33012070500
RJ,3301207,Carmo,10,Córrego da Prata,00,,33012071000
RJ,3301207,Carmo,15,Porto Velho do Cunha,00,,33012071500
RJ,3301306,Casimiro de Abreu,05,Casimiro de Abreu,00,,33013060500
RJ,3301306,Casimiro de Abreu,10,Barra de São João,00,,33013061000
RJ,3301306,Casimiro de Abreu,18,Professor Souza,00,,33013061800
RJ,3301306,Casimiro de Abreu,20,Rio Dourado,00,,33013062000
RJ,3301405,Conceição de Macabu,05,Conceição de Macabu,00,,33014050500
RJ,3301405,Conceição de Macabu,10,Macabuzinho,00,,33014051000
RJ,3301504,Cordeiro,05,Cordeiro,00,,33015040500
RJ,3301603,Duas Barras,05,Duas Barras,00,,33016030500
RJ,3301603,Duas Barras,10,Monnerat,00,,33016031000
RJ,3301603,Duas Barras,15,Fazenda do Campo,00,,33016031500
RJ,3301603,Duas Barras,35,Vargem Grande,00,,33016033500
RJ,3301702,Duque de Caxias,05,Duque de Caxias,00,,33017020500
RJ,3301702,Duque de Caxias,10,Campos Elyseos,00,,33017021000
RJ,3301702,Duque de Caxias,15,Imbariê,00,,33017021500
RJ,3301702,Duque de Caxias,20,Xerém,00,,33017022000
RJ,3301801,Engenheiro Paulo de Frontin,05,Engenheiro Paulo de Frontin,00,,33018010500
RJ,3301801,Engenheiro Paulo de Frontin,10,Sacra Família do Tinguá,00,,33018011000
RJ,3301850,Guapimirim,05,Guapimirim,00,,33018500500
RJ,3301876,Iguaba Grande,05,Iguaba Grande,06,Sub-região da Orla,33018760506
RJ,3301876,Iguaba Grande,05,Iguaba Grande,07,Sub-região do Arrastão das Pedras,33018760507
RJ,3301876,Iguaba Grande,05,Iguaba Grande,08,Sub-região de Sapeatiba,33018760508
RJ,3301876,Iguaba Grande,05,Iguaba Grande,09,Sub-região Área da Lagoa,33018760509
RJ,3301900,Itaboraí,05,Itaboraí,00,,33019000500
RJ,3301900,Itaboraí,10,Cabuçu,00,,33019001000
RJ,3301900,Itaboraí,15,Itambi,00,,33019001500
RJ,3301900,Itaboraí,18,Manilha,00,,33019001800
RJ,3301900,Itaboraí,19,Pachecos,00,,33019001900
RJ,3301900,Itaboraí,20,Porto das Caixas,00,,33019002000
RJ,3301900,Itaboraí,25,Sambaetiba,00,,33019002500
RJ,3301900,Itaboraí,40,Visconde de Itaboraí,00,,33019004000
RJ,3302007,Itaguaí,05,Itaguaí,00,,33020070500
RJ,3302007,Itaguaí,15,Ibituporanga,00,,33020071500
RJ,3302056,Italva,05,Italva,00,,33020560500
RJ,3302106,Itaocara,05,Itaocara,00,,33021060500
RJ,3302106,Itaocara,07,Batatal,00,,33021060700
RJ,3302106,Itaocara,10,Estrada Nova,00,,33021061000
RJ,3302106,Itaocara,15,Jaguarembé,00,,33021061500
RJ,3302106,Itaocara,20,Laranjais,00,,33021062000
RJ,3302106,Itaocara,25,Portela,00,,33021062500
RJ,3302205,Itaperuna,05,Itaperuna,00,,33022050500
RJ,3302205,Itaperuna,10,Boaventura,00,,33022051000
RJ,3302205,Itaperuna,15,Comendador Venâncio,00,,33022051500
RJ,3302205,Itaperuna,20,Itajara,00,,33022052000
RJ,3302205,Itaperuna,25,Nossa Senhora da Penha,00,,33022052500
RJ,3302205,Itaperuna,30,Retiro do Muriaé,00,,33022053000
RJ,3302205,Itaperuna,35,Raposo,00,,33022053500
RJ,3302254,Itatiaia,05,Itatiaia,00,,33022540500
RJ,3302270,Japeri,05,Japeri,01,Japeri,33022700501
RJ,3302270,Japeri,05,Japeri,02,Engenheiro Pedreira,33022700502
RJ,3302270,Japeri,05,Japeri,03,Marajoara,33022700503
RJ,3302270,Japeri,05,Japeri,04,Rio D'Ouro,33022700504
RJ,3302270,Japeri,05,Japeri,05,Pedra Lisa,33022700505
RJ,3302304,Laje do Muriaé,05,Laje do Muriaé,00,,33023040500
RJ,3302403,Macaé,05,Macaé,01,Barra de Macaé,33024030501
RJ,3302403,Macaé,05,Macaé,02,Aeroporto,33024030502
RJ,3302403,Macaé,05,Macaé,03,Cabiúnas,33024030503
RJ,3302403,Macaé,05,Macaé,04,Imboassica,33024030504
RJ,3302403,Macaé,05,Macaé,05,Centro,33024030505
RJ,3302403,Macaé,05,Macaé,06,Nova Cidade,33024030506
RJ,3302403,Macaé,15,Cachoeiros de Macaé,00,,33024031500
RJ,3302403,Macaé,25,Córrego do Ouro,00,,33024032500
RJ,3302403,Macaé,27,Frade,00,,33024032700
RJ,3302403,Macaé,30,Glicério,00,,33024033000
RJ,3302403,Macaé,40,Sana,00,,33024034000
RJ,3302452,Macuco,05,Macuco,00,,33024520500
RJ,3302502,Magé,05,Magé,00,,33025020500
RJ,3302502,Magé,15,Guia de Pacobaíba,00,,33025021500
RJ,3302502,Magé,20,Inhomirim,00,,33025022000
RJ,3302502,Magé,25,Santo Aleixo,00,,33025022500
RJ,3302502,Magé,30,Suruí,00,,33025023000
RJ,3302601,Mangaratiba,05,Mangaratiba,00,,33026010500
RJ,3302601,Mangaratiba,10,Conceição de Jacareí,00,,33026011000
RJ,3302601,Mangaratiba,15,Itacurussá,00,,33026011500
RJ,3302601,Mangaratiba,20,Vila Muriqui,00,,33026012000
RJ,3302700,Maricá,05,Maricá,00,,33027000500
RJ,3302700,Maricá,10,Inoã,00,,33027001000
RJ,3302700,Maricá,15,Manoel Ribeiro,00,,33027001500
RJ,3302809,Mendes,05,Mendes,00,,33028090500
RJ,3302858,Mesquita,05,Mesquita,00,,33028580500
RJ,3302908,Miguel Pereira,05,Miguel Pereira,00,,33029080500
RJ,3302908,Miguel Pereira,07,Conrado,00,,33029080700
RJ,3302908,Miguel Pereira,10,Governador Portela,00,,33029081000
RJ,3303005,Miracema,05,Miracema,00,,33030050500
RJ,3303005,Miracema,10,Paraíso do Tobias,00,,33030051000
RJ,3303005,Miracema,15,Venda das Flores,00,,33030051500
RJ,3303104,Natividade,05,Natividade,00,,33031040500
RJ,3303104,Natividade,07,Bom Jesus do Querendo,00,,33031040700
RJ,3303104,Natividade,10,Ourânia,00,,33031041000
RJ,3303203,Nilópolis,05,Nilópolis,00,,33032030500
RJ,3303203,Nilópolis,10,Olinda,00,,33032031000
RJ,3303302,Niterói,05,Niterói,00,,33033020500
RJ,3303401,Nova Friburgo,05,Nova Friburgo,00,,33034010500
RJ,3303401,Nova Friburgo,10,Amparo,00,,33034011000
RJ,3303401,Nova Friburgo,15,Campo do Coelho,00,,33034011500
RJ,3303401,Nova Friburgo,20,Conselheiro Paulino,00,,33034012000
RJ,3303401,Nova Friburgo,25,Lumiar,00,,33034012500
RJ,3303401,Nova Friburgo,27,Muri,00,,33034012700
RJ,3303401,Nova Friburgo,30,Riograndina,00,,33034013000
RJ,3303401,Nova Friburgo,35,São Pedro da Serra,00,,33034013500
RJ,3303500,Nova Iguaçu,05,Nova Iguaçu,10,Unidade Regional de Governo Centro - URG I,33035000510
RJ,3303500,Nova Iguaçu,05,Nova Iguaçu,11,Unidade Regional de Governo da Posse - URG II,33035000511
RJ,3303500,Nova Iguaçu,05,Nova Iguaçu,12,Unidade Regional de Governo de Comendador Soares - URG III,33035000512
RJ,3303500,Nova Iguaçu,05,Nova Iguaçu,16,Unidade Regional de Governo de Cabuçu - URG VII,33035000516
RJ,3303500,Nova Iguaçu,05,Nova Iguaçu,17,Unidade Regional de Governo de Km 32 - URG VIII,33035000517
RJ,3303500,Nova Iguaçu,05,Nova Iguaçu,18,Unidade Regional de Governo de Austim - URG IX,33035000518
RJ,3303500,Nova Iguaçu,05,Nova Iguaçu,19,Unidade Regional de Governo de Vila de Cava - URG X,33035000519
RJ,3303500,Nova Iguaçu,05,Nova Iguaçu,20,Unidade Regional de Governo de Miguel Couto - URG XI,33035000520
RJ,3303500,Nova Iguaçu,05,Nova Iguaçu,21,"U.R.G. de Tinguá,Adrianópolis,Rio D'Ouro e Jaceruba-URG XII",33035000521
RJ,3303609,Paracambi,05,Paracambi,00,,33036090500
RJ,3303708,Paraíba do Sul,05,Paraíba do Sul,00,,33037080500
RJ,3303708,Paraíba do Sul,10,Inconfidência,00,,33037081000
RJ,3303708,Paraíba do Sul,15,Salutaris,00,,33037081500
RJ,3303708,Paraíba do Sul,20,Werneck,00,,33037082000
RJ,3303807,Paraty,05,Paraty,00,,33038070500
RJ,3303807,Paraty,10,Parati Mirim,00,,33038071000
RJ,3303807,Paraty,15,Tarituba,00,,33038071500
RJ,3303856,Paty do Alferes,05,Paty do Alferes,00,,33038560500
RJ,3303856,Paty do Alferes,10,Avelar,00,,33038561000
RJ,3303906,Petrópolis,05,Petrópolis,00,,33039060500
RJ,3303906,Petrópolis,10,Cascatinha,00,,33039061000
RJ,3303906,Petrópolis,15,Itaipava,00,,33039061500
RJ,3303906,Petrópolis,20,Pedro do Rio,00,,33039062000
RJ,3303906,Petrópolis,23,Posse,00,,33039062300
RJ,3303955,Pinheiral,05,Pinheiral,00,,33039550500
RJ,3304003,Piraí,05,Piraí,00,,33040030500
RJ,3304003,Piraí,10,Arrozal,00,,33040031000
RJ,3304003,Piraí,15,Monumento,00,,33040031500
RJ,3304003,Piraí,25,Santanésia,00,,33040032500
RJ,3304102,Porciúncula,05,Porciúncula,00,,33041020500
RJ,3304102,Porciúncula,10,Purilândia,00,,33041021000
RJ,3304102,Porciúncula,15,Santa Clara,00,,33041021500
RJ,3304110,Porto Real,05,Porto Real,00,,33041100500
RJ,3304128,Quatis,05,Quatis,00,,33041280500
RJ,3304128,Quatis,10,Falcão,00,,33041281000
RJ,3304128,Quatis,20,Ribeirão de São Joaquim,00,,33041282000
RJ,3304144,Queimados,05,Queimados,01,Centro,33041440501
RJ,3304144,Queimados,05,Queimados,02,Nordeste,33041440502
RJ,3304144,Queimados,05,Queimados,03,Leste,33041440503
RJ,3304144,Queimados,05,Queimados,04,Sul,33041440504
RJ,3304144,Queimados,05,Queimados,05,Oeste,33041440505
RJ,3304144,Queimados,05,Queimados,06,Norte,33041440506
RJ,3304144,Queimados,05,Queimados,07,Industrial,33041440507
RJ,3304151,Quissamã,05,Quissamã,00,,33041510500
RJ,3304201,Resende,05,Resende,00,,33042010500
RJ,3304201,Resende,10,Agulhas Negras,00,,33042011000
RJ,3304201,Resende,15,Engenheiro Passos,00,,33042011500
RJ,3304201,Resende,20,Fumaça,00,,33042012000
RJ,3304201,Resende,30,Pedra Selada,00,,33042013000
RJ,3304300,Rio Bonito,05,Rio Bonito,00,,33043000500
RJ,3304300,Rio Bonito,07,Bazílio,00,,33043000700
RJ,3304300,Rio Bonito,10,Boa Esperança,00,,33043001000
RJ,3304409,Rio Claro,05,Rio Claro,00,,33044090500
RJ,3304409,Rio Claro,10,Getulândia,00,,33044091000
RJ,3304409,Rio Claro,15,Lídice,00,,33044091500
RJ,3304409,Rio Claro,20,Passa Três,00,,33044092000
RJ,3304409,Rio Claro,25,São João Marcos,00,,33044092500
RJ,3304508,Rio das Flores,05,Rio das Flores,00,,33045080500
RJ,3304508,Rio das Flores,10,Abarracamento,00,,33045081000
RJ,3304508,Rio das Flores,15,Manuel Duarte,00,,33045081500
RJ,3304508,Rio das Flores,20,Taboas,00,,33045082000
RJ,3304524,Rio das Ostras,05,Rio das Ostras,00,,33045240500
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,06,Portuária,33045570506
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,07,Centro,33045570507
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,08,Rio Comprido,33045570508
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,09,Botafogo,33045570509
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,10,Copacabana,33045570510
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,11,Lagoa,33045570511
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,12,São Cristovão,33045570512
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,13,Tijuca,33045570513
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,14,Vila Isabel,33045570514
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,15,Ramos,33045570515
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,16,Penha,33045570516
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,17,Méier,33045570517
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,19,Irajá,33045570519
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,20,Madureira,33045570520
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,21,Jacarepaguá,33045570521
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,22,Bangu,33045570522
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,23,Campo Grande,33045570523
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,24,Santa Cruz,33045570524
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,25,Ilha do Governador,33045570525
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,26,Ilha de Paquetá,33045570526
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,27,Anchieta,33045570527
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,28,Santa Teresa,33045570528
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,29,Barra da Tijuca,33045570529
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,30,Pavuna,33045570530
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,31,Guaratiba,33045570531
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,32,Inhaúma,33045570532
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,33,Rocinha,33045570533
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,34,Jacarezinho,33045570534
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,35,Complexo do Alemão,33045570535
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,36,Maré,33045570536
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,37,Realengo,33045570537
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,38,Cidade de Deus,33045570538
RJ,3304557,Rio de Janeiro,05,Rio de Janeiro,39,Vigário Geral,33045570539
RJ,3304607,Santa Maria Madalena,05,Santa Maria Madalena,00,,33046070500
RJ,3304607,Santa Maria Madalena,10,Doutor Loréti,00,,33046071000
RJ,3304607,Santa Maria Madalena,15,Renascença,00,,33046071500
RJ,3304607,Santa Maria Madalena,20,Santo Antônio do Imbé,00,,33046072000
RJ,3304607,Santa Maria Madalena,25,Sossego,00,,33046072500
RJ,3304607,Santa Maria Madalena,30,Triunfo,00,,33046073000
RJ,3304706,Santo Antônio de Pádua,05,Santo Antônio de Pádua,00,,33047060500
RJ,3304706,Santo Antônio de Pádua,15,Baltazar,00,,33047061500
RJ,3304706,Santo Antônio de Pádua,17,Campelo,00,,33047061700
RJ,3304706,Santo Antônio de Pádua,20,Ibitiguaçu,00,,33047062000
RJ,3304706,Santo Antônio de Pádua,25,Marangatu,00,,33047062500
RJ,3304706,Santo Antônio de Pádua,30,Monte Alegre,00,,33047063000
RJ,3304706,Santo Antônio de Pádua,35,Paraoquena,00,,33047063500
RJ,3304706,Santo Antônio de Pádua,40,Santa Cruz,00,,33047064000
RJ,3304706,Santo Antônio de Pádua,50,São Pedro de Alcântara,00,,33047065000
RJ,3304755,São Francisco de Itabapoana,05,São Francisco de Itabapoana,00,,33047550500
RJ,3304755,São Francisco de Itabapoana,10,Barra Seca,00,,33047551000
RJ,3304755,São Francisco de Itabapoana,15,Maniva,00,,33047551500
RJ,3304805,São Fidélis,05,São Fidélis,00,,33048050500
RJ,3304805,São Fidélis,10,Cambiasca,00,,33048051000
RJ,3304805,São Fidélis,15,Colônia,00,,33048051500
RJ,3304805,São Fidélis,20,Ipuca,00,,33048052000
RJ,3304805,São Fidélis,25,Pureza,00,,33048052500
RJ,3304904,São Gonçalo,05,São Gonçalo,00,,33049040500
RJ,3304904,São Gonçalo,10,Ipiiba,00,,33049041000
RJ,3304904,São Gonçalo,15,Monjolo,00,,33049041500
RJ,3304904,São Gonçalo,20,Neves,00,,33049042000
RJ,3304904,São Gonçalo,25,Sete Pontes,00,,33049042500
RJ,3305000,São João da Barra,05,São João da Barra,00,,33050000500
RJ,3305000,São João da Barra,07,Atafona,00,,33050000700
RJ,3305000,São João da Barra,10,Barcelos,00,,33050001000
RJ,3305000,São João da Barra,16,Cajueiro,00,,33050001600
RJ,3305000,São João da Barra,18,Grussaí,00,,33050001800
RJ,3305000,São João da Barra,30,Pipeiras,00,,33050003000
RJ,3305109,São João de Meriti,05,São João de Meriti,00,,33051090500
RJ,3305109,São João de Meriti,10,Coelho da Rocha,00,,33051091000
RJ,3305109,São João de Meriti,15,São Mateus,00,,33051091500
RJ,3305133,São José de Ubá,05,São José de Ubá,00,,33051330500
RJ,3305158,São José do Vale do Rio Preto,05,São José do Vale do Rio Preto,00,,33051580500
RJ,3305208,São Pedro da Aldeia,05,São Pedro da Aldeia,06,Região Sul,33052080506
RJ,3305208,São Pedro da Aldeia,05,São Pedro da Aldeia,07,Região Norte,33052080507
RJ,3305208,São Pedro da Aldeia,05,São Pedro da Aldeia,08,Região Oeste,33052080508
RJ,3305208,São Pedro da Aldeia,05,São Pedro da Aldeia,09,Região Leste,33052080509
RJ,3305307,São Sebastião do Alto,05,São Sebastião do Alto,00,,33053070500
RJ,3305307,São Sebastião do Alto,07,Ipituna,00,,33053070700
RJ,3305307,São Sebastião do Alto,10,Valão do Barro,00,,33053071000
RJ,3305406,Sapucaia,05,Sapucaia,00,,33054060500
RJ,3305406,Sapucaia,10,Anta,00,,33054061000
RJ,3305406,Sapucaia,15,Jamapará,00,,33054061500
RJ,3305406,Sapucaia,20,Nossa Senhora da Aparecida,00,,33054062000
RJ,3305406,Sapucaia,25,Pião,00,,33054062500
RJ,3305505,Saquarema,05,Saquarema,00,,33055050500
RJ,3305505,Saquarema,10,Bacaxá,00,,33055051000
RJ,3305505,Saquarema,15,Sampaio Correia,00,,33055051500
RJ,3305554,Seropédica,05,Seropédica,00,,33055540500
RJ,3305604,Silva Jardim,05,Silva Jardim,00,,33056040500
RJ,3305604,Silva Jardim,10,Correntezas,00,,33056041000
RJ,3305604,Silva Jardim,15,Gaviões,00,,33056041500
RJ,3305604,Silva Jardim,20,Aldeia Velha,00,,33056042000
RJ,3305703,Sumidouro,05,Sumidouro,00,,33057030500
RJ,3305703,Sumidouro,10,Campinas,00,,33057031000
RJ,3305703,Sumidouro,15,Dona Mariana,00,,33057031500
RJ,3305703,Sumidouro,25,Soledade,00,,33057032500
RJ,3305752,Tanguá,05,Tanguá,00,,33057520500
RJ,3305802,Teresópolis,05,Teresópolis,00,,33058020500
RJ,3305802,Teresópolis,10,Vale de Bonsucesso,00,,33058021000
RJ,3305802,Teresópolis,15,Vale do Paquequer,00,,33058021500
RJ,3305901,Trajano de Moraes,05,Trajano de Moraes,00,,33059010500
RJ,3305901,Trajano de Moraes,10,Doutor Elias,00,,33059011000
RJ,3305901,Trajano de Moraes,15,Sodrelândia,00,,33059011500
RJ,3305901,Trajano de Moraes,20,Vila da Grama,00,,33059012000
RJ,3305901,Trajano de Moraes,25,Visconde de Imbé,00,,33059012500
RJ,3306008,Três Rios,05,Três Rios,00,,33060080500
RJ,3306008,Três Rios,20,Bemposta,00,,33060082000
RJ,3306107,Valença,05,Valença,00,,33061070500
RJ,3306107,Valença,10,Barão de Juparanã,00,,33061071000
RJ,3306107,Valença,15,Conservatória,00,,33061071500
RJ,3306107,Valença,20,Parapeúna,00,,33061072000
RJ,3306107,Valença,25,Pentagna,00,,33061072500
RJ,3306107,Valença,30,Santa Isabel do Rio Preto,00,,33061073000
RJ,3306156,Varre-Sai,05,Varre-Sai,00,,33061560500
RJ,3306206,Vassouras,05,Vassouras,00,,33062060500
RJ,3306206,Vassouras,10,Andrade Pinto,00,,33062061000
RJ,3306206,Vassouras,30,São Sebastião dos Ferreiros,00,,33062063000
RJ,3306206,Vassouras,35,Sebastião de Lacerda,00,,33062063500
RJ,3306305,Volta Redonda,05,Volta Redonda,00,,33063050500
SP,3500105,Adamantina,05,Adamantina,00,,35001050500
SP,3500204,Adolfo,05,Adolfo,00,,35002040500
SP,3500303,Aguaí,05,Aguaí,00,,35003030500
SP,3500402,Águas da Prata,05,Águas da Prata,00,,35004020500
SP,3500402,Águas da Prata,10,São Roque da Fartura,00,,35004021000
SP,3500501,Águas de Lindóia,05,Águas de Lindóia,00,,35005010500
SP,3500550,Águas de Santa Bárbara,05,Águas de Santa Bárbara,00,,35005500500
SP,3500600,Águas de São Pedro,05,Águas de São Pedro,00,,35006000500
SP,3500709,Agudos,05,Agudos,00,,35007090500
SP,3500709,Agudos,10,Domélia,00,,35007091000
SP,3500758,Alambari,05,Alambari,00,,35007580500
SP,3500808,Alfredo Marcondes,05,Alfredo Marcondes,00,,35008080500
SP,3500907,Altair,05,Altair,00,,35009070500
SP,3500907,Altair,15,Suinana,00,,35009071500
SP,3501004,Altinópolis,05,Altinópolis,00,,35010040500
SP,3501103,Alto Alegre,05,Alto Alegre,00,,35011030500
SP,3501103,Alto Alegre,10,Jatobá,00,,35011031000
SP,3501103,Alto Alegre,15,São Martinho d'Oeste,00,,35011031500
SP,3501152,Alumínio,05,Alumínio,00,,35011520500
SP,3501202,Álvares Florence,05,Álvares Florence,00,,35012020500
SP,3501202,Álvares Florence,10,Boa Vista dos Andradas,00,,35012021000
SP,3501301,Álvares Machado,05,Álvares Machado,00,,35013010500
SP,3501301,Álvares Machado,10,Coronel Goulart,00,,35013011000
SP,3501400,Álvaro de Carvalho,05,Álvaro de Carvalho,00,,35014000500
SP,3501509,Alvinlândia,05,Alvinlândia,00,,35015090500
